Date,Time,Line to Neutral Voltage
31/08/2023,03:49:33 am,247.8
31/08/2023,03:50:03 am,245.17
31/08/2023,03:50:33 am,244
31/08/2023,03:51:03 am,244.41
31/08/2023,03:51:33 am,244.56
31/08/2023,03:52:03 am,244.58
31/08/2023,03:52:33 am,242.5
31/08/2023,03:53:03 am,241.18
31/08/2023,03:53:33 am,245.06
31/08/2023,03:54:03 am,244.57
31/08/2023,03:54:30 am,243.64
31/08/2023,03:55:03 am,243.89
31/08/2023,03:55:33 am,245.36
31/08/2023,03:56:03 am,246.36
31/08/2023,03:56:33 am,246.75
31/08/2023,03:57:03 am,243.92
31/08/2023,03:57:33 am,244.53
31/08/2023,03:58:03 am,246.88
31/08/2023,03:58:33 am,247.5
31/08/2023,03:59:03 am,247.41
31/08/2023,03:59:33 am,245.53
31/08/2023,04:00:03 am,248.01
31/08/2023,04:00:33 am,245.6
31/08/2023,04:01:03 am,244.78
31/08/2023,04:01:33 am,242.93
31/08/2023,04:02:03 am,241.92
31/08/2023,04:02:33 am,244.23
31/08/2023,04:03:03 am,244.63
31/08/2023,04:03:33 am,243.01
31/08/2023,04:04:03 am,246.41
31/08/2023,04:04:33 am,246.45
31/08/2023,04:05:03 am,245.84
31/08/2023,04:05:33 am,245.36
31/08/2023,04:06:03 am,244.89
31/08/2023,04:06:33 am,247.22
31/08/2023,04:07:03 am,247.5
31/08/2023,04:07:33 am,246.44
31/08/2023,04:08:03 am,246.55
31/08/2023,04:08:33 am,246.9
31/08/2023,04:09:03 am,246.2
31/08/2023,04:09:33 am,239.62
31/08/2023,04:10:03 am,238.72
31/08/2023,04:10:33 am,241.18
31/08/2023,04:11:03 am,241.62
31/08/2023,04:11:33 am,240.75
31/08/2023,04:12:03 am,240.06
31/08/2023,04:12:33 am,240.81
31/08/2023,04:13:03 am,241.94
31/08/2023,04:13:33 am,241.13
31/08/2023,04:14:03 am,239.54
31/08/2023,04:14:33 am,240.05
31/08/2023,04:15:03 am,242.65
31/08/2023,04:15:33 am,242.43
31/08/2023,04:16:03 am,241.76
31/08/2023,04:16:33 am,241.64
31/08/2023,04:17:03 am,242.4
31/08/2023,04:17:33 am,248.16
31/08/2023,04:18:03 am,247.11
31/08/2023,04:18:33 am,246.76
31/08/2023,04:19:03 am,244.68
31/08/2023,04:19:33 am,246.42
31/08/2023,04:20:03 am,246.39
31/08/2023,04:21:11 am,248.52
31/08/2023,04:21:33 am,248.88
31/08/2023,04:22:03 am,247.68
31/08/2023,04:22:33 am,247.77
31/08/2023,04:23:03 am,246.94
31/08/2023,04:23:33 am,244.81
31/08/2023,04:24:03 am,246
31/08/2023,04:24:33 am,247.1
31/08/2023,04:25:03 am,246.69
31/08/2023,04:25:33 am,245.89
31/08/2023,04:26:03 am,246.04
31/08/2023,04:26:33 am,245.26
31/08/2023,04:27:03 am,245.43
31/08/2023,04:27:33 am,244.77
31/08/2023,04:28:03 am,244.15
31/08/2023,04:28:33 am,243.04
31/08/2023,04:29:03 am,246.12
31/08/2023,04:29:33 am,245.81
31/08/2023,04:30:03 am,244.79
31/08/2023,04:30:33 am,245.52
31/08/2023,04:31:03 am,244.67
31/08/2023,04:31:33 am,244.69
31/08/2023,04:32:03 am,244.74
31/08/2023,04:32:33 am,244.86
31/08/2023,04:33:03 am,243
31/08/2023,04:33:33 am,240.46
31/08/2023,04:34:03 am,243.17
31/08/2023,04:34:33 am,242.21
31/08/2023,04:35:03 am,243.4
31/08/2023,04:35:33 am,242.92
31/08/2023,04:36:03 am,242.81
31/08/2023,04:36:33 am,241.55
31/08/2023,04:37:03 am,241.53
31/08/2023,04:37:33 am,239.55
31/08/2023,04:38:03 am,239.74
31/08/2023,04:38:33 am,239.28
31/08/2023,04:39:03 am,239.92
31/08/2023,04:39:33 am,238.9
31/08/2023,04:40:03 am,241.1
31/08/2023,04:40:33 am,241.03
31/08/2023,04:41:03 am,237.49
31/08/2023,04:42:10 am,241.02
31/08/2023,04:42:34 am,242.89
31/08/2023,04:43:03 am,242.38
31/08/2023,04:43:33 am,239.71
31/08/2023,04:44:03 am,243.31
31/08/2023,04:44:33 am,242.77
31/08/2023,04:45:03 am,242.86
31/08/2023,04:45:33 am,242.97
31/08/2023,04:46:03 am,241.91
31/08/2023,04:46:33 am,240.38
31/08/2023,04:47:03 am,240.58
31/08/2023,04:47:33 am,239.14
31/08/2023,04:48:03 am,240.67
31/08/2023,04:48:33 am,242.01
31/08/2023,04:49:03 am,239.54
31/08/2023,04:49:33 am,237.74
31/08/2023,04:50:03 am,239.48
31/08/2023,04:50:33 am,240.14
31/08/2023,04:51:03 am,238.24
31/08/2023,04:51:33 am,235.95
31/08/2023,04:52:03 am,238.5
31/08/2023,04:52:33 am,237.02
31/08/2023,04:53:05 am,238.15
31/08/2023,04:53:33 am,236.99
31/08/2023,04:54:03 am,238.1
31/08/2023,04:54:33 am,239.19
31/08/2023,04:55:39 am,237.58
31/08/2023,04:56:03 am,241.17
31/08/2023,04:56:33 am,240.32
31/08/2023,04:57:03 am,242.56
31/08/2023,04:57:33 am,239.32
31/08/2023,04:58:03 am,239.48
31/08/2023,04:58:33 am,239.43
31/08/2023,04:59:03 am,242.58
31/08/2023,04:59:33 am,241.65
31/08/2023,05:00:03 am,242.82
31/08/2023,05:00:33 am,239.71
31/08/2023,05:01:03 am,240.2
31/08/2023,05:01:33 am,240.1
31/08/2023,05:02:03 am,239.89
31/08/2023,05:02:35 am,240.69
31/08/2023,05:03:03 am,239.15
31/08/2023,05:03:33 am,240.54
31/08/2023,05:04:03 am,240.4
31/08/2023,05:04:33 am,240.49
31/08/2023,05:05:03 am,235.81
31/08/2023,05:05:33 am,237.88
31/08/2023,05:06:03 am,241.92
31/08/2023,05:06:33 am,239.89
31/08/2023,05:07:03 am,237.25
31/08/2023,05:07:33 am,240.16
31/08/2023,05:08:03 am,236.96
31/08/2023,05:08:33 am,238.84
31/08/2023,05:09:03 am,239.26
31/08/2023,05:09:33 am,238.58
31/08/2023,05:10:03 am,241
31/08/2023,05:10:33 am,240.72
31/08/2023,05:11:03 am,238.66
31/08/2023,05:11:34 am,240.43
31/08/2023,05:12:03 am,234.01
31/08/2023,05:12:33 am,237.94
31/08/2023,05:13:03 am,238.34
31/08/2023,05:13:33 am,239.15
31/08/2023,05:14:03 am,242.2
31/08/2023,05:14:33 am,243.97
31/08/2023,05:15:03 am,244.88
31/08/2023,05:15:33 am,242.85
31/08/2023,05:16:03 am,243.8
31/08/2023,05:16:33 am,241.67
31/08/2023,05:17:03 am,245.44
31/08/2023,05:17:33 am,241.58
31/08/2023,05:18:03 am,238.76
31/08/2023,05:18:33 am,238.15
31/08/2023,05:19:03 am,240.16
31/08/2023,05:19:33 am,240.35
31/08/2023,05:20:03 am,240.65
31/08/2023,05:20:33 am,240.92
31/08/2023,05:21:03 am,240.86
31/08/2023,05:21:33 am,242.4
31/08/2023,05:22:03 am,242.62
31/08/2023,05:22:33 am,241.15
31/08/2023,05:23:03 am,241.44
31/08/2023,05:23:33 am,239.28
31/08/2023,05:24:03 am,239.09
31/08/2023,05:24:33 am,241.18
31/08/2023,05:25:03 am,238.93
31/08/2023,05:25:33 am,239.93
31/08/2023,05:26:03 am,241.42
31/08/2023,05:26:33 am,239.02
31/08/2023,05:27:03 am,238.08
31/08/2023,05:27:33 am,238.96
31/08/2023,05:28:03 am,238.17
31/08/2023,05:28:33 am,239.04
31/08/2023,05:29:03 am,237.73
31/08/2023,05:29:33 am,236.34
31/08/2023,05:30:03 am,239.95
31/08/2023,05:30:33 am,240.05
31/08/2023,05:31:03 am,239.94
31/08/2023,05:31:33 am,241.4
31/08/2023,05:32:03 am,239.57
31/08/2023,05:32:33 am,244.16
31/08/2023,05:33:03 am,244.66
31/08/2023,05:33:33 am,241.33
31/08/2023,05:34:03 am,243.18
31/08/2023,05:34:33 am,242.86
31/08/2023,05:35:03 am,242.6
31/08/2023,05:35:33 am,244.07
31/08/2023,05:36:03 am,243.58
31/08/2023,05:36:33 am,242.28
31/08/2023,05:37:03 am,243.8
31/08/2023,05:37:33 am,245.21
31/08/2023,05:38:03 am,245.75
31/08/2023,05:38:35 am,245.33
31/08/2023,05:39:03 am,246.49
31/08/2023,05:39:33 am,245.09
31/08/2023,05:40:03 am,246.06
31/08/2023,05:40:33 am,245.56
31/08/2023,05:41:03 am,246.25
31/08/2023,05:41:33 am,244.38
31/08/2023,05:42:03 am,247.33
31/08/2023,05:42:33 am,247.3
31/08/2023,05:43:03 am,247.49
31/08/2023,05:43:33 am,246.55
31/08/2023,05:44:03 am,246.48
31/08/2023,05:44:33 am,246.84
31/08/2023,05:45:03 am,246.5
31/08/2023,05:45:33 am,246.74
31/08/2023,05:46:03 am,244.93
31/08/2023,05:46:33 am,246.04
31/08/2023,05:47:03 am,247.4
31/08/2023,05:47:33 am,246.07
31/08/2023,05:48:03 am,245.19
31/08/2023,05:48:33 am,246.21
31/08/2023,05:49:03 am,246.96
31/08/2023,05:49:33 am,247.83
31/08/2023,05:50:03 am,244.32
31/08/2023,05:50:33 am,243.24
31/08/2023,05:51:03 am,244.39
31/08/2023,05:51:33 am,242.36
31/08/2023,05:52:03 am,245.61
31/08/2023,05:52:33 am,243.39
31/08/2023,05:53:03 am,248.6
31/08/2023,05:53:33 am,248.39
31/08/2023,05:54:03 am,248.46
31/08/2023,05:54:33 am,247.42
31/08/2023,05:55:03 am,247.76
31/08/2023,05:55:33 am,246.17
31/08/2023,05:56:03 am,244.3
31/08/2023,05:56:33 am,238.7
31/08/2023,05:57:03 am,241.3
31/08/2023,05:57:33 am,241.78
31/08/2023,05:58:03 am,243.48
31/08/2023,05:58:33 am,242.16
31/08/2023,05:59:03 am,242.69
31/08/2023,05:59:33 am,242.95
31/08/2023,06:00:03 am,241.99
31/08/2023,06:00:33 am,243.1
31/08/2023,06:01:03 am,242.93
31/08/2023,06:01:33 am,243.23
31/08/2023,06:02:03 am,242.63
31/08/2023,06:02:33 am,241.41
31/08/2023,06:03:03 am,243.36
31/08/2023,06:03:33 am,240.51
31/08/2023,06:04:03 am,241.62
31/08/2023,06:04:33 am,241.16
31/08/2023,06:05:03 am,240.26
31/08/2023,06:05:33 am,243.36
31/08/2023,06:06:03 am,241.28
31/08/2023,06:06:33 am,240.8
31/08/2023,06:07:03 am,238.03
31/08/2023,06:07:33 am,244.39
31/08/2023,06:08:03 am,245.53
31/08/2023,06:08:33 am,245
31/08/2023,06:09:03 am,244.42
31/08/2023,06:09:33 am,242.8
31/08/2023,06:10:03 am,238.79
31/08/2023,06:10:33 am,246.09
31/08/2023,06:11:03 am,241.6
31/08/2023,06:11:33 am,241.44
31/08/2023,06:12:03 am,241.78
31/08/2023,06:12:33 am,242.59
31/08/2023,06:13:03 am,242.33
31/08/2023,06:13:33 am,241.64
31/08/2023,06:14:03 am,243.5
31/08/2023,06:14:33 am,243.84
31/08/2023,06:15:03 am,244.51
31/08/2023,06:15:33 am,243.66
31/08/2023,06:16:03 am,244.7
31/08/2023,06:16:33 am,244
31/08/2023,06:17:04 am,242.93
31/08/2023,06:17:33 am,243.17
31/08/2023,06:18:03 am,242.36
31/08/2023,06:18:33 am,240.86
31/08/2023,06:19:03 am,241.93
31/08/2023,06:19:33 am,243.7
31/08/2023,06:20:03 am,245.38
31/08/2023,06:20:33 am,245.32
31/08/2023,06:21:03 am,242.7
31/08/2023,06:21:33 am,243.43
31/08/2023,06:22:03 am,244.62
31/08/2023,06:22:33 am,244.72
31/08/2023,06:23:03 am,240.69
31/08/2023,06:23:33 am,243.44
31/08/2023,06:24:03 am,242.88
31/08/2023,06:24:33 am,242.38
31/08/2023,06:25:03 am,241.49
31/08/2023,06:25:33 am,242.1
31/08/2023,06:26:03 am,239.37
31/08/2023,06:26:33 am,240.55
31/08/2023,06:27:03 am,238.22
31/08/2023,06:27:33 am,237.84
31/08/2023,06:28:03 am,240.18
31/08/2023,06:28:33 am,240.25
31/08/2023,06:29:03 am,237.85
31/08/2023,06:29:33 am,236.4
31/08/2023,06:30:03 am,237.99
31/08/2023,06:30:33 am,239.11
31/08/2023,06:31:03 am,239.44
31/08/2023,06:31:33 am,238.31
31/08/2023,06:32:03 am,234.68
31/08/2023,06:32:33 am,241.15
31/08/2023,06:33:03 am,240.77
31/08/2023,06:33:33 am,240.55
31/08/2023,06:34:03 am,240.03
31/08/2023,06:34:33 am,240.03
31/08/2023,06:35:03 am,240.48
31/08/2023,06:35:33 am,240.72
31/08/2023,06:36:40 am,241.64
31/08/2023,06:37:03 am,240.69
31/08/2023,06:37:33 am,239.92
31/08/2023,06:38:03 am,240.58
31/08/2023,06:38:33 am,240.6
31/08/2023,06:39:03 am,240.62
31/08/2023,06:39:33 am,240.29
31/08/2023,06:40:03 am,241.28
31/08/2023,06:40:33 am,241.98
31/08/2023,06:41:03 am,240.06
31/08/2023,06:41:33 am,239.6
31/08/2023,06:42:03 am,239.93
31/08/2023,06:42:33 am,240.21
31/08/2023,06:43:03 am,240.77
31/08/2023,06:43:33 am,241.36
31/08/2023,06:44:03 am,241.17
31/08/2023,06:44:33 am,236.87
31/08/2023,06:45:03 am,235.74
31/08/2023,06:46:11 am,232.59
31/08/2023,06:46:34 am,237.82
31/08/2023,06:47:03 am,236.88
31/08/2023,06:47:33 am,238.55
31/08/2023,06:48:03 am,240.19
31/08/2023,06:48:33 am,241.83
31/08/2023,06:49:03 am,240.86
31/08/2023,06:49:33 am,242.62
31/08/2023,06:50:03 am,239.33
31/08/2023,06:50:33 am,241.8
31/08/2023,06:51:03 am,243.75
31/08/2023,06:51:33 am,242.58
31/08/2023,06:52:03 am,236.81
31/08/2023,06:52:33 am,240.24
31/08/2023,06:53:03 am,243.14
31/08/2023,06:53:33 am,242.14
31/08/2023,06:54:03 am,242.19
31/08/2023,06:54:33 am,243.36
31/08/2023,06:55:03 am,243.22
31/08/2023,06:55:33 am,239.95
31/08/2023,06:56:03 am,240.97
31/08/2023,06:56:33 am,244.65
31/08/2023,06:57:03 am,240.93
31/08/2023,06:57:33 am,241.79
31/08/2023,06:58:03 am,241.55
31/08/2023,06:58:33 am,243.48
31/08/2023,06:59:03 am,241.85
31/08/2023,06:59:33 am,240.85
31/08/2023,07:00:03 am,242.14
31/08/2023,07:00:33 am,241.06
31/08/2023,07:01:03 am,242.62
31/08/2023,07:01:33 am,243.09
31/08/2023,07:02:03 am,239.89
31/08/2023,07:03:11 am,241.31
31/08/2023,07:03:35 am,241.46
31/08/2023,07:04:03 am,244.73
31/08/2023,07:04:33 am,244.55
31/08/2023,07:05:40 am,244.96
31/08/2023,07:06:03 am,246.53
31/08/2023,07:06:33 am,244.32
31/08/2023,07:07:03 am,245.09
31/08/2023,07:07:33 am,245.18
31/08/2023,07:08:03 am,244.88
31/08/2023,07:08:33 am,244.77
31/08/2023,07:09:03 am,241.9
31/08/2023,07:09:33 am,243.77
31/08/2023,07:10:03 am,246.53
31/08/2023,07:10:33 am,244.06
31/08/2023,07:11:03 am,245.04
31/08/2023,07:11:33 am,244.73
31/08/2023,07:12:03 am,243.74
31/08/2023,07:12:33 am,246.04
31/08/2023,07:13:03 am,245.25
31/08/2023,07:13:33 am,245.38
31/08/2023,07:14:03 am,243.45
31/08/2023,07:14:33 am,244.9
31/08/2023,07:15:03 am,242.45
31/08/2023,07:15:33 am,242.45
31/08/2023,07:16:03 am,241.38
31/08/2023,07:16:33 am,242.5
31/08/2023,07:17:03 am,242.6
31/08/2023,07:17:33 am,243.72
31/08/2023,07:18:03 am,241.33
31/08/2023,07:18:33 am,240.71
31/08/2023,07:19:03 am,242.77
31/08/2023,07:19:33 am,240.28
31/08/2023,07:20:05 am,243.06
31/08/2023,07:20:33 am,240.97
31/08/2023,07:21:03 am,241.31
31/08/2023,07:21:33 am,241.13
31/08/2023,07:22:03 am,242.73
31/08/2023,07:22:33 am,240.84
31/08/2023,07:23:03 am,241.19
31/08/2023,07:23:33 am,242.52
31/08/2023,07:24:03 am,241.45
31/08/2023,07:24:33 am,240.16
31/08/2023,07:25:03 am,236.44
31/08/2023,07:25:33 am,236.5
31/08/2023,07:26:03 am,236.87
31/08/2023,07:26:33 am,236.97
31/08/2023,07:27:03 am,237.36
31/08/2023,07:27:33 am,237.93
31/08/2023,07:28:03 am,236.57
31/08/2023,07:28:33 am,238.14
31/08/2023,07:29:03 am,237.74
31/08/2023,07:29:33 am,239.45
31/08/2023,07:30:03 am,240.22
31/08/2023,07:30:33 am,243.66
31/08/2023,07:31:03 am,242.47
31/08/2023,07:31:33 am,241.58
31/08/2023,07:32:03 am,241.67
31/08/2023,07:32:33 am,239.36
31/08/2023,07:33:03 am,238.43
31/08/2023,07:33:33 am,241.58
31/08/2023,07:34:03 am,240.7
31/08/2023,07:34:33 am,241.44
31/08/2023,07:35:03 am,241.2
31/08/2023,07:35:33 am,241.37
31/08/2023,07:36:03 am,242.38
31/08/2023,07:36:33 am,241.1
31/08/2023,07:37:03 am,240.61
31/08/2023,07:37:33 am,240.53
31/08/2023,07:38:03 am,243.86
31/08/2023,07:38:33 am,243.03
31/08/2023,07:39:03 am,240.77
31/08/2023,07:39:33 am,240.49
31/08/2023,07:40:03 am,240.86
31/08/2023,07:40:33 am,241.21
31/08/2023,07:41:03 am,239.44
31/08/2023,07:41:33 am,240.75
31/08/2023,07:42:03 am,239.15
31/08/2023,07:42:33 am,241.64
31/08/2023,07:43:03 am,241.06
31/08/2023,07:43:33 am,239.69
31/08/2023,07:44:03 am,239.99
31/08/2023,07:44:33 am,235.83
31/08/2023,07:45:03 am,238.8
31/08/2023,07:45:33 am,238.47
31/08/2023,07:46:03 am,239.34
31/08/2023,07:46:33 am,235.62
31/08/2023,07:47:03 am,237.52
31/08/2023,07:47:33 am,237.24
31/08/2023,07:48:03 am,239.73
31/08/2023,07:48:33 am,239.55
31/08/2023,07:49:03 am,237.59
31/08/2023,07:49:33 am,241.15
31/08/2023,07:50:03 am,240.21
31/08/2023,07:50:33 am,239.05
31/08/2023,07:51:03 am,241.09
31/08/2023,07:51:33 am,239.56
31/08/2023,07:52:03 am,239.83
31/08/2023,07:52:33 am,239.35
31/08/2023,07:53:03 am,239.77
31/08/2023,07:53:33 am,236.14
31/08/2023,07:54:03 am,239.88
31/08/2023,07:54:33 am,238.68
31/08/2023,07:55:03 am,240.3
31/08/2023,07:55:33 am,239.15
31/08/2023,07:56:03 am,239.26
31/08/2023,07:56:33 am,238.31
31/08/2023,07:57:03 am,240.1
31/08/2023,07:57:33 am,238.57
31/08/2023,07:58:03 am,237.79
31/08/2023,07:58:33 am,239.87
31/08/2023,07:59:03 am,237.63
31/08/2023,07:59:33 am,238.99
31/08/2023,08:00:03 am,236.75
31/08/2023,08:00:33 am,239.75
31/08/2023,08:01:03 am,241.09
31/08/2023,08:01:33 am,240.16
31/08/2023,08:02:03 am,243.35
31/08/2023,08:02:33 am,240.94
31/08/2023,08:03:03 am,242.88
31/08/2023,08:03:33 am,241.81
31/08/2023,08:04:03 am,240.65
31/08/2023,08:04:34 am,239.39
31/08/2023,08:05:03 am,242.43
31/08/2023,08:05:33 am,239.83
31/08/2023,08:06:03 am,242.48
31/08/2023,08:06:33 am,236.31
31/08/2023,08:07:03 am,235.97
31/08/2023,08:07:33 am,238
31/08/2023,08:08:03 am,241.52
31/08/2023,08:08:33 am,238.09
31/08/2023,08:09:03 am,238.64
31/08/2023,08:09:33 am,238.13
31/08/2023,08:10:03 am,237.69
31/08/2023,08:10:33 am,241.81
31/08/2023,08:11:03 am,241.45
31/08/2023,08:11:33 am,241.71
31/08/2023,08:12:03 am,241.69
31/08/2023,08:12:33 am,242.47
31/08/2023,08:13:03 am,240.9
31/08/2023,08:13:33 am,242.46
31/08/2023,08:14:03 am,241.54
31/08/2023,08:14:33 am,236.82
31/08/2023,08:15:03 am,238.01
31/08/2023,08:15:33 am,241.53
31/08/2023,08:16:03 am,241.35
31/08/2023,08:16:33 am,242
31/08/2023,08:17:03 am,241.22
31/08/2023,08:17:33 am,242.11
31/08/2023,08:18:03 am,241.64
31/08/2023,08:18:33 am,240.6
31/08/2023,08:19:03 am,240.82
31/08/2023,08:19:33 am,239.93
31/08/2023,08:20:03 am,240.69
31/08/2023,08:20:33 am,241.33
31/08/2023,08:21:03 am,240.89
31/08/2023,08:21:33 am,237.22
31/08/2023,08:22:03 am,237.74
31/08/2023,08:22:33 am,237.08
31/08/2023,08:23:03 am,236.56
31/08/2023,08:23:33 am,239.27
31/08/2023,08:24:03 am,241.37
31/08/2023,08:24:33 am,240.36
31/08/2023,08:25:03 am,240.78
31/08/2023,08:25:33 am,242.35
31/08/2023,08:26:03 am,245.56
31/08/2023,08:26:33 am,246.09
31/08/2023,08:27:03 am,243.42
31/08/2023,08:27:33 am,244.05
31/08/2023,08:28:03 am,245.18
31/08/2023,08:28:33 am,245.47
31/08/2023,08:29:03 am,244.26
31/08/2023,08:29:33 am,245.01
31/08/2023,08:30:03 am,244.67
31/08/2023,08:30:33 am,243.19
31/08/2023,08:31:03 am,243.33
31/08/2023,08:31:33 am,241.14
31/08/2023,08:32:03 am,242.51
31/08/2023,08:32:33 am,241.13
31/08/2023,08:33:03 am,241.44
31/08/2023,08:33:33 am,240.54
31/08/2023,08:34:03 am,239.8
31/08/2023,08:34:33 am,241.49
31/08/2023,08:35:03 am,241.48
31/08/2023,08:35:33 am,238.8
31/08/2023,08:36:41 am,241.69
31/08/2023,08:37:03 am,244.68
31/08/2023,08:37:33 am,245.05
31/08/2023,08:38:03 am,243.5
31/08/2023,08:38:33 am,243.54
31/08/2023,08:39:03 am,242.66
31/08/2023,08:39:33 am,242.78
31/08/2023,08:40:03 am,243.43
31/08/2023,08:40:33 am,243.18
31/08/2023,08:41:03 am,245.23
31/08/2023,08:41:33 am,243.73
31/08/2023,08:42:03 am,243.6
31/08/2023,08:42:33 am,241.5
31/08/2023,08:43:03 am,240.98
31/08/2023,08:43:33 am,239.13
31/08/2023,08:44:03 am,240.71
31/08/2023,08:44:33 am,242.66
31/08/2023,08:45:03 am,241.69
31/08/2023,08:45:33 am,241.83
31/08/2023,08:46:03 am,243.65
31/08/2023,08:46:33 am,244.78
31/08/2023,08:47:03 am,243.93
31/08/2023,08:47:33 am,240.61
31/08/2023,08:48:03 am,240.05
31/08/2023,08:48:33 am,241.25
31/08/2023,08:49:03 am,240.79
31/08/2023,08:49:33 am,240.27
31/08/2023,08:50:03 am,240.59
31/08/2023,08:50:33 am,241.25
31/08/2023,08:51:03 am,242.14
31/08/2023,08:51:33 am,240.47
31/08/2023,08:52:03 am,240.33
31/08/2023,08:52:33 am,241.23
31/08/2023,08:53:03 am,239.18
31/08/2023,08:53:33 am,239.8
31/08/2023,08:54:03 am,239.66
31/08/2023,08:54:33 am,239.76
31/08/2023,08:55:03 am,239.4
31/08/2023,08:55:33 am,238.16
31/08/2023,08:56:03 am,243.32
31/08/2023,08:56:33 am,237.68
31/08/2023,08:57:03 am,240.11
31/08/2023,08:57:33 am,241.71
31/08/2023,08:58:03 am,241.4
31/08/2023,08:58:33 am,240.69
31/08/2023,08:59:03 am,242.42
31/08/2023,08:59:33 am,240.38
31/08/2023,09:00:03 am,242.98
31/08/2023,09:00:33 am,243.68
31/08/2023,09:01:03 am,242.79
31/08/2023,09:01:33 am,242.53
31/08/2023,09:02:03 am,243.19
31/08/2023,09:02:33 am,239.52
31/08/2023,09:03:03 am,239.89
31/08/2023,09:03:33 am,242.39
31/08/2023,09:04:03 am,241.93
31/08/2023,09:04:33 am,240.21
31/08/2023,09:05:03 am,240.47
31/08/2023,09:05:33 am,240.1
31/08/2023,09:06:03 am,236.33
31/08/2023,09:06:33 am,236.31
31/08/2023,09:07:03 am,235.37
31/08/2023,09:07:33 am,235.26
31/08/2023,09:08:03 am,236.78
31/08/2023,09:08:33 am,234.88
31/08/2023,09:09:03 am,235.14
31/08/2023,09:10:10 am,234.84
31/08/2023,09:10:33 am,236.69
31/08/2023,09:11:03 am,234.5
31/08/2023,09:11:33 am,233.88
31/08/2023,09:12:03 am,233.27
31/08/2023,09:12:33 am,235.43
31/08/2023,09:13:03 am,234.5
31/08/2023,09:13:33 am,234.45
31/08/2023,09:14:03 am,232.64
31/08/2023,09:14:33 am,236
31/08/2023,09:15:03 am,234.3
31/08/2023,09:15:33 am,233.81
31/08/2023,09:16:41 am,236.26
31/08/2023,09:17:03 am,236.47
31/08/2023,09:17:33 am,235.93
31/08/2023,09:18:03 am,234.36
31/08/2023,09:18:33 am,233.46
31/08/2023,09:19:03 am,233.18
31/08/2023,09:19:33 am,231.77
31/08/2023,09:20:03 am,231.73
31/08/2023,09:21:09 am,232.91
31/08/2023,09:21:33 am,231.2
31/08/2023,09:22:03 am,231.78
31/08/2023,09:22:33 am,231.29
31/08/2023,09:23:03 am,227.62
31/08/2023,09:23:33 am,227.12
31/08/2023,09:24:03 am,226.54
31/08/2023,09:24:33 am,226.1
31/08/2023,09:25:03 am,228.33
31/08/2023,09:25:33 am,228.6
31/08/2023,09:26:03 am,228.29
31/08/2023,09:26:33 am,229.09
31/08/2023,09:27:03 am,228.65
31/08/2023,09:27:33 am,229.21
31/08/2023,09:28:03 am,229.9
31/08/2023,09:28:33 am,228.86
31/08/2023,09:29:03 am,229.8
31/08/2023,09:29:33 am,229.23
31/08/2023,09:30:03 am,231.17
31/08/2023,09:30:33 am,229.72
31/08/2023,09:31:03 am,228.61
31/08/2023,09:31:33 am,228.85
31/08/2023,09:32:03 am,229.16
31/08/2023,09:32:33 am,227.59
31/08/2023,09:33:03 am,228.02
31/08/2023,09:33:33 am,230.94
31/08/2023,09:34:03 am,232.75
31/08/2023,09:34:33 am,236.16
31/08/2023,09:35:03 am,236.08
31/08/2023,09:35:33 am,238.46
31/08/2023,09:36:41 am,237.87
31/08/2023,09:37:07 am,239.33
31/08/2023,09:37:33 am,238.23
31/08/2023,09:38:03 am,238.78
31/08/2023,09:38:33 am,239.22
31/08/2023,09:39:03 am,238.2
31/08/2023,09:39:33 am,239.28
31/08/2023,09:40:03 am,238
31/08/2023,09:40:33 am,239.86
31/08/2023,09:41:03 am,238.18
31/08/2023,09:41:33 am,239.33
31/08/2023,09:42:03 am,239.52
31/08/2023,09:43:09 am,237.2
31/08/2023,09:43:33 am,237.82
31/08/2023,09:44:03 am,239.34
31/08/2023,09:44:33 am,237.62
31/08/2023,09:45:03 am,237.2
31/08/2023,09:45:33 am,238.47
31/08/2023,09:46:03 am,237.26
31/08/2023,09:46:33 am,238.02
31/08/2023,09:47:03 am,238.42
31/08/2023,09:47:33 am,238.74
31/08/2023,09:48:03 am,239.08
31/08/2023,09:48:33 am,237.39
31/08/2023,09:49:03 am,239.15
31/08/2023,09:49:33 am,238.66
31/08/2023,09:50:03 am,239.58
31/08/2023,09:50:33 am,240.16
31/08/2023,09:51:03 am,239.2
31/08/2023,09:51:33 am,238.31
31/08/2023,09:52:03 am,239.15
31/08/2023,09:52:33 am,239.39
31/08/2023,09:53:05 am,237.78
31/08/2023,09:53:33 am,236.63
31/08/2023,09:54:03 am,235.64
31/08/2023,09:54:33 am,235.65
31/08/2023,09:55:03 am,235.94
31/08/2023,09:55:33 am,236.81
31/08/2023,09:56:03 am,236.38
31/08/2023,09:56:33 am,233.19
31/08/2023,09:57:03 am,237.36
31/08/2023,09:57:33 am,236.93
31/08/2023,09:58:03 am,234.77
31/08/2023,09:58:33 am,235.09
31/08/2023,09:59:03 am,236.81
31/08/2023,09:59:33 am,234.52
31/08/2023,10:00:03 am,234.42
31/08/2023,10:00:33 am,233.43
31/08/2023,10:01:03 am,235.48
31/08/2023,10:01:33 am,234.82
31/08/2023,10:02:03 am,235.05
31/08/2023,10:02:33 am,232.86
31/08/2023,10:03:03 am,233.6
31/08/2023,10:03:33 am,233.58
